,id,agency,agency_type,distribution_channel,product_name,claim,duration,destination,net_sales,commission,gender,age
9510,9511,C2B,Airlines,Online,Annual Silver Plan,No,369,SINGAPORE,188,46.96,M,61
9511,9512,C2B,Airlines,Online,Annual Silver Plan,Yes,413,SINGAPORE,253,63.21,F,31
9512,9513,C2B,Airlines,Online,Annual Silver Plan,No,413,SINGAPORE,253,63.21,M,32
9513,9514,C2B,Airlines,Online,Annual Gold Plan,No,368,SINGAPORE,279,69.71,F,38
9514,9515,C2B,Airlines,Online,Annual Gold Plan,No,368,SINGAPORE,279,69.71,M,42
9515,9516,JWT,Airlines,Online,Value Plan,No,108,INDIA,62,24.8,M,118
9516,9517,JWT,Airlines,Online,Value Plan,No,14,INDIA,31,12.4,M,118
9517,9518,JWT,Airlines,Online,Value Plan,No,5,INDIA,31,12.4,M,118
9518,9519,JWT,Airlines,Online,Value Plan,No,154,INDIA,60,24.0,M,118
9519,9520,JWT,Airlines,Online,Value Plan,No,152,INDIA,50,20.0,M,118
9520,9521,JWT,Airlines,Online,Value Plan,No,19,INDIA,31,12.4,F,118
9521,9522,RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15,6.0,M,38
9522,9523,RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15,6.0,M,35
9523,9524,RAB,Airlines,Online,Value Plan,No,7,BRUNEI DARUSSALAM,15,6.0,F,61
9524,9525,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,32,AUSTRALIA,36,23.4,M,27
9525,9526,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,22,AUSTRALIA,56,36.4,M,24
9526,9527,TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,366,HONG KONG,97,0.0,M,57
9527,9528,TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,No,366,HONG KONG,86,0.0,F,59
9528,9529,TTW,Travel Agency,Offline,Child Comprehensive Plan,No,366,HONG KONG,74,0.0,F,19
9529,9530,JZI,Airlines,Online,Basic Plan,No,40,CHINA,26,9.1,M,46
9530,9531,JZI,Airlines,Online,Basic Plan,No,19,MYANMAR,18,6.3,F,28
9531,9532,JZI,Airlines,Online,Basic Plan,No,6,CHINA,26,9.1,M,30
9532,9533,JZI,Airlines,Online,Basic Plan,No,34,PHILIPPINES,37,12.95,F,36
9533,9534,JZI,Airlines,Online,Basic Plan,No,51,VIET NAM,22,7.7,M,67
9534,9535,JZI,Airlines,Online,Basic Plan,No,5,PHILIPPINES,22,7.7,M,49
9535,9536,JZI,Airlines,Online,Basic Plan,No,3,BANGLADESH,22,7.7,M,64
9536,9537,JZI,Airlines,Online,Basic Plan,No,14,VIET NAM,33,11.55,M,47
9537,9538,JZI,Airlines,Online,Basic Plan,No,11,VIET NAM,18,6.3,M,41
9538,9539,JZI,Airlines,Online,Basic Plan,No,27,MALAYSIA,22,7.7,F,58
9539,9540,JZI,Airlines,Online,Basic Plan,No,59,INDONESIA,37,12.95,F,41
9540,9541,JZI,Airlines,Online,Basic Plan,No,106,"KOREA, REPUBLIC OF",26,9.1,F,53
9541,9542,JZI,Airlines,Online,Basic Plan,No,14,THAILAND,30,10.5,M,57
9542,9543,JZI,Airlines,Online,Basic Plan,No,31,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,62
9543,9544,JZI,Airlines,Online,Basic Plan,No,13,CHINA,40,14.0,F,38
9544,9545,JZI,Airlines,Online,Basic Plan,No,21,THAILAND,30,10.5,M,36
9545,9546,JZI,Airlines,Online,Basic Plan,No,4,MALAYSIA,18,6.3,M,53
9546,9547,JZI,Airlines,Online,Basic Plan,No,63,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,26
9547,9548,JZI,Airlines,Online,Basic Plan,No,3,INDONESIA,18,6.3,M,22
9548,9549,JZI,Airlines,Online,Value Plan,No,13,ISRAEL,109,38.15,F,28
9549,9550,JZI,Airlines,Online,Value Plan,No,4,AUSTRALIA,45,15.75,M,40
9550,9551,JZI,Airlines,Online,Value Plan,No,41,"KOREA, REPUBLIC OF",69,24.15,M,17
9551,9552,CBH,Travel Agency,Offline,Comprehensive Plan,No,223,MALAYSIA,29,9.57,M,22
9552,9553,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,-217,54.19,F,37
9553,9554,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,-217,54.19,M,36
9554,9555,C2B,Airlines,Online,Annual Silver Plan,No,431,SINGAPORE,-253,63.21,F,66
9555,9556,C2B,Airlines,Online,Annual Silver Plan,No,419,SINGAPORE,-253,63.21,F,34
9556,9557,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,-14,3.38,F,31
9557,9558,C2B,Airlines,Online,Gold Plan,No,176,SINGAPORE,-358,89.38,M,24
9558,9559,C2B,Airlines,Online,Silver Plan,No,31,SINGAPORE,-25,6.13,F,33
9559,9560,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,13,UNITED KINGDOM,-48,31.2,F,34
9560,9561,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,-54,13.38,M,35
9561,9562,C2B,Airlines,Online,Silver Plan,No,41,SINGAPORE,-71,17.71,F,26
9562,9563,JWT,Airlines,Online,Value Plan,No,5,INDIA,-31,12.4,M,118
9563,9564,JWT,Airlines,Online,Value Plan,No,5,INDIA,-31,12.4,M,118
9564,9565,C2B,Airlines,Online,Silver Plan,No,154,SINGAPORE,-25,6.25,M,19
9565,9566,C2B,Airlines,Online,Bronze Plan,No,158,SINGAPORE,-281,70.25,F,22
9566,9567,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,32,AUSTRALIA,-36,23.4,M,27
9567,9568,ART,Airlines,Online,Value Plan,No,3,MALAYSIA,23,8.05,F,118
9568,9569,ART,Airlines,Online,24 Protect,No,4,PHILIPPINES,5,1.74,M,48
9569,9570,C2B,Airlines,Online,Bronze Plan,No,90,SINGAPORE,47,11.75,F,34
9570,9571,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,38,9.59,F,24
9571,9572,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,24,5.88,F,32
9572,9573,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,17,4.25,F,28
9573,9574,C2B,Airlines,Online,Silver Plan,Yes,15,SINGAPORE,42,10.5,M,26
9574,9575,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,15,3.75,F,28
9575,9576,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,15,3.75,F,39
9576,9577,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,25,6.25,M,25
9577,9578,C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,188,46.96,M,30
9578,9579,JWT,Airlines,Online,Value Plan,No,6,INDIA,31,12.4,M,118
9579,9580,KML,Travel Agency,Online,Value Plan,No,18,INDONESIA,28,10.64,F,48
9580,9581,RAB,Airlines,Online,Value Plan,No,158,BRUNEI DARUSSALAM,31,12.4,F,21
9581,9582,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,Yes,147,JAPAN,63,40.95,F,31
9582,9583,JZI,Airlines,Online,Basic Plan,No,5,HONG KONG,22,7.7,M,55
9583,9584,JZI,Airlines,Online,Basic Plan,No,70,HONG KONG,26,9.1,M,49
9584,9585,JZI,Airlines,Online,Basic Plan,No,7,THAILAND,22,7.7,F,56
9585,9586,JZI,Airlines,Online,Basic Plan,No,2,HONG KONG,22,7.7,F,41
9586,9587,JZI,Airlines,Online,Basic Plan,No,3,THAILAND,18,6.3,M,33
9587,9588,JZI,Airlines,Online,Basic Plan,No,11,HONG KONG,22,7.7,M,40
9588,9589,JZI,Airlines,Online,Basic Plan,No,13,INDIA,35,12.25,M,53
9589,9590,JZI,Airlines,Online,Basic Plan,No,36,CHINA,40,14.0,F,32
9590,9591,JZI,Airlines,Online,Basic Plan,No,17,THAILAND,22,7.7,M,31
9591,9592,JZI,Airlines,Online,Basic Plan,No,6,THAILAND,22,7.7,M,26
9592,9593,JZI,Airlines,Online,Basic Plan,No,41,THAILAND,22,7.7,M,46
9593,9594,JZI,Airlines,Online,Basic Plan,No,9,MALAYSIA,18,6.3,M,46
9594,9595,JZI,Airlines,Online,Basic Plan,No,72,VIET NAM,22,7.7,M,41
9595,9596,JZI,Airlines,Online,Basic Plan,No,15,THAILAND,22,7.7,M,48
9596,9597,JZI,Airlines,Online,Basic Plan,No,9,INDONESIA,22,7.7,F,30
9597,9598,JZI,Airlines,Online,Basic Plan,No,28,"TAIWAN, PROVINCE OF CHINA",35,12.25,F,81
9598,9599,JZI,Airlines,Online,Basic Plan,No,27,JAPAN,26,9.1,F,19
9599,9600,JZI,Airlines,Online,Basic Plan,No,18,HONG KONG,35,12.25,F,69
9600,9601,JZI,Airlines,Online,Basic Plan,No,13,THAILAND,22,7.7,M,33
9601,9602,JZI,Airlines,Online,Basic Plan,No,18,CHINA,26,9.1,M,56
9602,9603,JZI,Airlines,Online,Basic Plan,No,15,MALAYSIA,33,11.55,M,47
9603,9604,JZI,Airlines,Online,Basic Plan,No,3,MALAYSIA,18,6.3,M,37
9604,9605,JZI,Airlines,Online,Value Plan,No,10,AUSTRALIA,45,15.75,F,32
9605,9606,JZI,Airlines,Online,Value Plan,No,3,MALAYSIA,26,9.1,F,59
9606,9607,JZI,Airlines,Online,Value Plan,No,11,AUSTRALIA,45,15.75,F,26
9607,9608,CBH,Travel Agency,Offline,Comprehensive Plan,No,122,THAILAND,29,9.57,F,65
9608,9609,CBH,Travel Agency,Offline,Comprehensive Plan,No,44,THAILAND,29,9.57,M,63
9609,9610,CBH,Travel Agency,Offline,Comprehensive Plan,No,61,MALAYSIA,29,9.57,M,27
9610,9611,ART,Airlines,Online,24 Protect,No,6,UNITED ARAB EMIRATES,22,7.8,M,48
9611,9612,C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,12,2.88,F,45
9612,9613,C2B,Airlines,Online,Bronze Plan,Yes,19,SINGAPORE,20,5.0,M,29
9613,9614,C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,15,3.75,F,48
9614,9615,C2B,Airlines,Online,Bronze Plan,No,166,SINGAPORE,0,73.25,F,70
9615,9616,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17,4.25,M,31
9616,9617,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,41,10.13,M,49
9617,9618,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,14,3.38,F,44
9618,9619,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,30,7.38,F,27
9619,9620,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,24,5.88,F,53
9620,9621,C2B,Airlines,Online,Bronze Plan,Yes,32,SINGAPORE,24,5.88,F,39
9621,9622,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,14,3.38,F,43
9622,9623,C2B,Airlines,Online,Bronze Plan,No,83,SINGAPORE,14,3.38,F,27
9623,9624,C2B,Airlines,Online,Bronze Plan,No,59,SINGAPORE,24,5.88,M,26
9624,9625,C2B,Airlines,Online,Bronze Plan,No,33,SINGAPORE,14,3.38,M,34
9625,9626,C2B,Airlines,Online,Bronze Plan,No,162,SINGAPORE,305,76.25,F,22
9626,9627,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,24,5.88,F,58
9627,9628,C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,30,7.38,M,40
9628,9629,C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,30,7.38,M,30
9629,9630,C2B,Airlines,Online,Bronze Plan,No,40,SINGAPORE,47,11.75,F,26
9630,9631,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,14,3.38,M,32
9631,9632,C2B,Airlines,Online,Bronze Plan,No,47,SINGAPORE,14,3.38,F,29
9632,9633,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,12,2.88,M,25
9633,9634,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,14,3.38,M,32
9634,9635,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,14,3.38,F,32
9635,9636,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,14,3.38,F,32
9636,9637,C2B,Airlines,Online,Bronze Plan,No,153,SINGAPORE,24,5.88,M,38
9637,9638,C2B,Airlines,Online,Bronze Plan,No,93,SINGAPORE,107,26.75,F,28
9638,9639,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,14,3.38,M,50
9639,9640,C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,14,3.38,M,34
9640,9641,C2B,Airlines,Online,Bronze Plan,No,26,SINGAPORE,24,5.88,F,23
9641,9642,C2B,Airlines,Online,Silver Plan,Yes,4,SINGAPORE,30,7.5,M,27
9642,9643,C2B,Airlines,Online,Silver Plan,No,81,SINGAPORE,42,10.38,F,29
9643,9644,C2B,Airlines,Online,Silver Plan,No,53,SINGAPORE,34,8.38,M,29
9644,9645,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,25,6.13,M,44
9645,9646,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,30,7.5,M,32
9646,9647,C2B,Airlines,Online,Silver Plan,No,33,SINGAPORE,19,4.63,F,31
9647,9648,C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,19,4.63,F,32
9648,9649,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,25,6.13,F,29
9649,9650,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,19,4.63,M,36
9650,9651,C2B,Airlines,Online,Silver Plan,No,38,SINGAPORE,42,10.5,M,27
9651,9652,C2B,Airlines,Online,Silver Plan,No,36,SINGAPORE,19,4.63,F,27
9652,9653,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,25,6.13,F,28
9653,9654,C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,19,4.63,F,50
9654,9655,C2B,Airlines,Online,Gold Plan,No,4,SINGAPORE,28,6.99,F,24
9655,9656,C2B,Airlines,Online,Gold Plan,No,8,SINGAPORE,49,12.25,M,34
9656,9657,C2B,Airlines,Online,Annual Silver Plan,No,374,SINGAPORE,195,48.63,F,35
9657,9658,C2B,Airlines,Online,Annual Silver Plan,Yes,365,SINGAPORE,188,46.96,M,38
9658,9659,C2B,Airlines,Online,Annual Gold Plan,No,375,SINGAPORE,389,97.34,M,23
9659,9660,C2B,Airlines,Online,Annual Gold Plan,No,375,SINGAPORE,389,97.34,M,26
9660,9661,JWT,Airlines,Online,Value Plan,No,2,INDIA,31,12.4,M,118
9661,9662,KML,Travel Agency,Online,Value Plan,No,20,INDONESIA,28,10.64,M,48
9662,9663,KML,Travel Agency,Online,Premier Plan,No,53,INDONESIA,38,14.44,F,48
9663,9664,KML,Travel Agency,Online,Premier Plan,No,53,INDONESIA,49,18.62,F,48
9664,9665,KML,Travel Agency,Online,Premier Plan,No,50,INDONESIA,49,18.62,M,48
9665,9666,RAB,Airlines,Online,Value Plan,No,16,BRUNEI DARUSSALAM,23,9.2,M,50
9666,9667,RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15,6.0,F,30
9667,9668,RAB,Airlines,Online,Value Plan,No,7,BRUNEI DARUSSALAM,15,6.0,M,51
9668,9669,RAB,Airlines,Online,Value Plan,No,6,BRUNEI DARUSSALAM,15,6.0,M,44
9669,9670,RAB,Airlines,Online,Value Plan,No,14,BRUNEI DARUSSALAM,15,6.0,F,63
9670,9671,LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,366,UNITED STATES,404,262.6,F,53
9671,9672,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,8,"KOREA, REPUBLIC OF",40,26.0,F,30
9672,9673,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,4,PHILIPPINES,25,16.25,F,26
9673,9674,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,31,AUSTRALIA,36,23.4,M,27
9674,9675,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,11,MALAYSIA,26,16.9,M,21
9675,9676,JZI,Airlines,Online,Basic Plan,No,18,MALAYSIA,18,6.3,M,59
9676,9677,JZI,Airlines,Online,Basic Plan,No,26,"TAIWAN, PROVINCE OF CHINA",22,7.7,M,40
9677,9678,JZI,Airlines,Online,Basic Plan,No,32,CHINA,63,22.05,M,44
9678,9679,JZI,Airlines,Online,Basic Plan,No,11,PHILIPPINES,30,10.5,M,59
9679,9680,JZI,Airlines,Online,Basic Plan,No,116,HONG KONG,26,9.1,F,59
9680,9681,JZI,Airlines,Online,Basic Plan,No,94,INDONESIA,33,11.55,F,43
9681,9682,JZI,Airlines,Online,Basic Plan,No,19,HONG KONG,22,7.7,F,31
9682,9683,JZI,Airlines,Online,Basic Plan,No,109,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,24
9683,9684,JZI,Airlines,Online,Basic Plan,No,102,THAILAND,22,7.7,F,48
9684,9685,JZI,Airlines,Online,Basic Plan,No,9,INDONESIA,30,10.5,F,30
9685,9686,JZI,Airlines,Online,Basic Plan,No,7,CHINA,35,12.25,M,31
9686,9687,JZI,Airlines,Online,Basic Plan,No,2,THAILAND,18,6.3,M,52
9687,9688,JZI,Airlines,Online,Basic Plan,No,25,CHINA,26,9.1,M,44
9688,9689,JZI,Airlines,Online,Basic Plan,No,21,AUSTRALIA,26,9.1,F,33
9689,9690,JZI,Airlines,Online,Basic Plan,No,30,THAILAND,22,7.7,M,35
9690,9691,JZI,Airlines,Online,Basic Plan,No,22,THAILAND,22,7.7,F,56
9691,9692,JZI,Airlines,Online,Basic Plan,No,13,THAILAND,22,7.7,M,48
9692,9693,JZI,Airlines,Online,Basic Plan,No,11,HONG KONG,22,7.7,M,40
9693,9694,JZI,Airlines,Online,Basic Plan,No,25,INDONESIA,18,6.3,F,50
9694,9695,CSR,Travel Agency,Offline,Comprehensive Plan,No,206,THAILAND,29,9.57,M,31
9695,9696,CBH,Travel Agency,Offline,Comprehensive Plan,No,64,THAILAND,29,9.57,M,66
9696,9697,CBH,Travel Agency,Offline,Comprehensive Plan,No,64,THAILAND,29,9.57,F,66
9697,9698,CBH,Travel Agency,Offline,Comprehensive Plan,No,99,MALAYSIA,29,9.57,F,87
9698,9699,CCR,Travel Agency,Offline,Comprehensive Plan,No,57,THAILAND,29,9.57,F,30
9699,9700,CCR,Travel Agency,Offline,Comprehensive Plan,No,50,THAILAND,29,9.57,F,8
9700,9701,ART,Airlines,Online,Value Plan,No,7,MALAYSIA,29,10.15,M,118
9701,9702,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,30,7.38,F,28
9702,9703,C2B,Airlines,Online,Bronze Plan,Yes,36,SINGAPORE,35,8.63,F,28
9703,9704,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,30,7.38,F,29
9704,9705,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,17,4.25,M,23
9705,9706,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,12,2.88,M,27
9706,9707,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,24,5.88,M,34
9707,9708,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,14,3.38,F,30
9708,9709,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,14,3.38,M,31
9709,9710,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,17,4.25,F,44
9710,9711,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,24,5.88,F,28
9711,9712,C2B,Airlines,Online,Bronze Plan,No,166,SINGAPORE,0,73.25,F,70
9712,9713,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,18,4.5,F,28
9713,9714,C2B,Airlines,Online,Bronze Plan,No,38,SINGAPORE,35,8.63,M,29
9714,9715,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,18,4.39,F,24
9715,9716,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,24,5.88,M,34
9716,9717,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,14,3.38,M,30
9717,9718,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,18,4.5,F,42
9718,9719,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,24,5.88,M,28
9719,9720,C2B,Airlines,Online,Bronze Plan,Yes,6,SINGAPORE,24,5.88,M,39
9720,9721,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,14,3.38,M,33
9721,9722,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,18,4.5,F,49
9722,9723,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,23,5.75,F,41
9723,9724,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,107,26.75,M,27
9724,9725,C2B,Airlines,Online,Bronze Plan,No,65,SINGAPORE,30,7.38,F,62
9725,9726,C2B,Airlines,Online,Bronze Plan,Yes,6,SINGAPORE,18,4.5,F,27
9726,9727,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,17,4.25,M,47
9727,9728,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,62,15.5,M,37
9728,9729,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16,4.0,M,29
9729,9730,C2B,Airlines,Online,Silver Plan,Yes,13,SINGAPORE,55,13.63,F,32
9730,9731,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,64,15.88,F,36
9731,9732,C2B,Airlines,Online,Silver Plan,No,31,SINGAPORE,85,21.13,F,25
9732,9733,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,19,4.63,M,39
9733,9734,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,25,6.25,F,74
9734,9735,C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,62,15.5,F,58
9735,9736,C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,83,20.64,F,32
9736,9737,C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,42,10.38,F,21
9737,9738,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,19,4.63,F,30
9738,9739,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,0,8.38,M,27
9739,9740,C2B,Airlines,Online,Silver Plan,Yes,10,SINGAPORE,41,10.25,F,26
9740,9741,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,25,6.13,M,38
9741,9742,C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,55,13.63,F,64
9742,9743,C2B,Airlines,Online,Silver Plan,No,30,SINGAPORE,56,13.88,M,35
9743,9744,C2B,Airlines,Online,Silver Plan,No,23,SINGAPORE,25,6.13,F,24
9744,9745,C2B,Airlines,Online,Silver Plan,No,66,SINGAPORE,55,13.63,M,32
9745,9746,C2B,Airlines,Online,Silver Plan,No,41,SINGAPORE,25,6.13,M,40
9746,9747,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,29,7.25,M,28
9747,9748,C2B,Airlines,Online,Gold Plan,No,19,SINGAPORE,71,17.63,M,49
9748,9749,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,253,63.21,M,50
9749,9750,C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,253,63.21,F,32
9750,9751,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,188,46.96,M,30
9751,9752,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,253,63.21,M,29
9752,9753,JWT,Airlines,Online,Value Plan,No,33,INDIA,93,37.2,M,118
9753,9754,KML,Travel Agency,Online,Value Plan,No,23,INDONESIA,28,10.64,M,48
9754,9755,KML,Travel Agency,Online,Value Plan,No,79,INDONESIA,33,12.54,M,48
9755,9756,RAB,Airlines,Online,Value Plan,No,6,BRUNEI DARUSSALAM,15,6.0,M,59
9756,9757,JZI,Airlines,Online,Basic Plan,No,7,HONG KONG,26,9.1,F,42
9757,9758,JZI,Airlines,Online,Basic Plan,No,5,HONG KONG,22,7.7,F,57
9758,9759,JZI,Airlines,Online,Basic Plan,No,18,HONG KONG,26,9.1,M,43
9759,9760,JZI,Airlines,Online,Basic Plan,No,42,PHILIPPINES,18,6.3,M,36
9760,9761,JZI,Airlines,Online,Basic Plan,No,9,THAILAND,22,7.7,F,33
9761,9762,JZI,Airlines,Online,Basic Plan,No,13,JAPAN,26,9.1,M,60
9762,9763,JZI,Airlines,Online,Basic Plan,No,56,CHINA,35,12.25,M,29
9763,9764,JZI,Airlines,Online,Basic Plan,No,14,THAILAND,30,10.5,M,57
9764,9765,JZI,Airlines,Online,Basic Plan,No,11,INDONESIA,22,7.7,M,43
9765,9766,JZI,Airlines,Online,Basic Plan,No,78,THAILAND,22,7.7,F,32
9766,9767,JZI,Airlines,Online,Basic Plan,No,4,MALAYSIA,18,6.3,F,32
9767,9768,JZI,Airlines,Online,Basic Plan,No,80,THAILAND,22,7.7,M,66
9768,9769,JZI,Airlines,Online,Basic Plan,No,10,CHINA,26,9.1,M,62
9769,9770,JZI,Airlines,Online,Basic Plan,No,92,CAMBODIA,22,7.7,M,22
9770,9771,JZI,Airlines,Online,Basic Plan,No,5,INDONESIA,18,6.3,M,61
9771,9772,JZI,Airlines,Online,Basic Plan,No,1,MALAYSIA,18,6.3,M,45
9772,9773,JZI,Airlines,Online,Basic Plan,No,88,"KOREA, REPUBLIC OF",26,9.1,F,55
9773,9774,JZI,Airlines,Online,Basic Plan,No,132,PHILIPPINES,18,6.3,F,40
9774,9775,JZI,Airlines,Online,Basic Plan,No,20,THAILAND,22,7.7,M,47
9775,9776,JZI,Airlines,Online,Basic Plan,No,35,MYANMAR,30,10.5,F,25
9776,9777,JZI,Airlines,Online,Basic Plan,No,58,VIET NAM,22,7.7,F,54
9777,9778,JZI,Airlines,Online,Basic Plan,No,46,INDONESIA,22,7.7,M,27
9778,9779,JZI,Airlines,Online,Value Plan,No,44,UNITED STATES,198,69.3,M,77
9779,9780,JZI,Airlines,Online,Value Plan,No,8,VIET NAM,33,11.55,M,47
9780,9781,JZI,Airlines,Online,Value Plan,No,16,PHILIPPINES,71,24.85,M,32
9781,9782,JZI,Airlines,Online,Value Plan,No,184,JAPAN,58,20.3,M,30
9782,9783,CCR,Travel Agency,Offline,Comprehensive Plan,No,154,MALAYSIA,29,9.57,M,118
9783,9784,C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,14,3.38,M,26
9784,9785,C2B,Airlines,Online,Bronze Plan,No,38,SINGAPORE,70,17.38,F,25
9785,9786,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,20,5.0,F,57
9786,9787,C2B,Airlines,Online,Bronze Plan,Yes,89,SINGAPORE,34,8.38,M,22
9787,9788,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,21,5.25,F,26
9788,9789,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,16,4.0,M,25
9789,9790,C2B,Airlines,Online,Bronze Plan,No,95,SINGAPORE,21,5.25,F,27
9790,9791,C2B,Airlines,Online,Bronze Plan,No,29,SINGAPORE,21,5.25,M,52
9791,9792,C2B,Airlines,Online,Bronze Plan,No,49,SINGAPORE,16,4.0,M,51
9792,9793,C2B,Airlines,Online,Bronze Plan,No,116,SINGAPORE,21,5.25,M,52
9793,9794,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,20,5.0,M,30
9794,9795,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,27,6.75,F,30
9795,9796,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,40,10.0,F,29
9796,9797,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,20,5.0,M,73
9797,9798,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,48,11.88,F,44
9798,9799,C2B,Airlines,Online,Silver Plan,No,21,SINGAPORE,58,14.5,M,51
